word	dim1	dim2	cluster
किशोरवयमा	4.345848560333252	9.782515525817871	4
किशोरमा	4.416806221008301	9.868698120117188	4
किशोरअवस्था	4.119227409362793	9.951876640319824	4
किशोरजीका	4.561041355133057	9.719256401062012	4
किशोरहरु	4.140384197235107	10.838423728942871	4
किशोर	4.415390491485596	9.413774490356445	4
किशोरका	4.483924388885498	9.947482109069824	4
किशोरवय	4.399538516998291	9.951420783996582	4
किशोरीमल	4.519700050354004	10.094452857971191	4
किशोरदेह	4.560736656188965	9.744168281555176	4
किशोरीहरु	4.540957927703857	10.821908950805664	4
किशोरीमा	4.406463146209717	10.357184410095215	4
किशोरीका	4.45447301864624	10.261627197265625	4
किशोरी	4.440325736999512	10.246516227722168	4
किशोरजंग	4.635445594787598	9.584068298339844	4
किशोरीकी	4.4826812744140625	10.300867080688477	4
किशोरकिशोरी	4.558842182159424	10.554777145385742	4
किशोरावस्था	1.3179930448532104	10.69507122039795	4
किशोरमान	4.633033275604248	9.622864723205566	4
किशोरहरू	4.246373653411865	11.027779579162598	4
किशोरकिशोरीमा	4.512220859527588	10.45165729522705	4
किशोरकिशोरीहरु	4.585005760192871	10.90767765045166	4
किशोरीले	4.520885944366455	10.449997901916504	4
किशोरलाई	4.227843761444092	9.765434265136719	4
किशोरपुरा	4.497166156768799	10.012419700622559	4
किशोरीमध्ये	4.225040435791016	10.127087593078613	4
किशोरीहरुमा	4.532529830932617	10.819770812988281	4
किशोरकान्त	4.675971984863281	9.66284465789795	4
किशोरले	4.332644462585449	9.805459976196289	4
किशोरकिशोरीका	4.564516544342041	10.372416496276855	4
किशोरीहरू	4.53012752532959	11.31911849975586	4
किशोरावश्थाको	1.4337849617004395	10.660822868347168	4
किशोरबाट	4.262470245361328	9.803515434265137	4
किशोरको	4.5678887367248535	9.929368019104004	4
किशोरावस्थामै	1.3161040544509888	10.668964385986328	4
किशोरकिशोरीहरू	4.607888698577881	11.251548767089844	4
किशोरकिशोरीले	4.533997535705566	10.5	4
किशोरीहरुलाई	4.566761493682861	10.841093063354492	4
किशोरीहरुको	4.4513750076293945	10.939164161682129	4
किशोरसिंह	5.175553321838379	8.992498397827148	4
किशोरावस्थाका	1.2332264184951782	10.689199447631836	4
किशोरकिशोरीको	4.576894283294678	10.526719093322754	4
