word	dim1	dim2	cluster
preadolescents	10.132814407348633	10.993884086608887	0
seventeen-year-old	5.268641948699951	4.730936050415039	8
late-teens	6.23274040222168	10.596952438354492	3
teenager.The	8.379642486572266	10.844236373901367	8
twentysomethings	4.971047878265381	9.178879737854004	3
adolesence	9.36144733428955	12.933025360107422	4
angst-ridden	12.045648574829102	8.075800895690918	2
early-20	6.194983959197998	10.524085998535156	3
preadolescence	9.499690055847168	12.747747421264648	4
school-aged	7.7829461097717285	8.384982109069824	6
teenager.	8.95877742767334	11.794207572937012	9
teen.I	7.859886646270752	10.524749755859375	9
youngsters	8.874007225036621	9.670991897583008	0
tween	9.622833251953125	10.17242431640625	7
kid	8.930144309997559	8.471121788024902	8
elementary-age	7.814520359039307	8.20650577545166	6
twens	9.79570198059082	10.876897811889648	0
middle-school-age	7.726555347442627	8.309198379516602	6
middle-schoolers	7.635378837585449	7.300504207611084	6
teenagers.	8.98585319519043	11.706657409667969	0
adult-age	7.434933662414551	8.893189430236816	3
16-year-olds	4.397742748260498	7.911383152008057	0
teenagerhood	9.225706100463867	13.17006778717041	4
teenagerdom	9.200117111206055	13.20064640045166	4
prepubescents	11.059760093688965	10.482213020324707	9
twenty-something	5.820842742919922	9.720966339111328	3
18-year-olds	4.293247699737549	8.139603614807129	0
Teen-aged	10.308951377868652	10.69094467163086	9
19-year-old	6.9177985191345215	4.463656425476074	8
17-year-olds	4.3509392738342285	7.934309005737305	0
early-20s	6.145516872406006	10.544352531433105	3
teener	10.147113800048828	10.461400985717773	9
puberty	9.676464080810547	12.4993314743042	4
angst-filled	12.035937309265137	8.045201301574707	2
tweenagers	9.978805541992188	9.757081031799316	0
fourteen-year-olds	4.621531009674072	7.477893829345703	0
teenager-	9.284424781799316	10.917655944824219	9
teeen	10.646951675415039	11.687549591064453	9
middle-ager	5.392256736755371	9.55741024017334	3
mid-teen	6.633936882019043	10.860932350158691	9
Preteens	9.63060474395752	10.703709602355957	0
ten-year-olds	4.695886135101318	7.246456623077393	0
juvenile	10.501676559448242	9.986326217651367	7
fifteen-year-olds	4.619851112365723	7.513372898101807	0
precocious	12.030444145202637	10.62630558013916	9
coming-of-age	8.584400177001953	13.012965202331543	7
boy-crazy	11.687138557434082	9.218011856079102	9
adulthood	9.249743461608887	12.8858642578125	4
TEENAGERS	9.530439376831055	11.443376541137695	0
angsty	12.0486421585083	8.083215713500977	7
TEENAGER	9.528219223022461	11.667964935302734	8
youthful	11.60197925567627	10.783076286315918	9
young-person	10.656991958618164	9.210376739501953	7
ten-year-old	5.933948040008545	4.844069004058838	8
twenties	6.361678600311279	10.754246711730957	3
teen-angst	11.668484687805176	8.003304481506348	7
20-somethings	4.917395114898682	9.163434982299805	3
teeny-bopper	11.106081008911133	8.565919876098633	9
TEENAGE	9.568575859069824	11.661188125610352	9
young-adults	8.873005867004395	9.726180076599121	0
teenagers-	9.328642845153809	10.906757354736328	0
highschooler	7.611692428588867	7.146978855133057	6
highschoolers	7.601722717285156	7.441793918609619	0
teeners	10.098201751708984	10.423487663269043	0
teens.The	8.37778091430664	10.885542869567871	0
eleven-year-old	5.543043613433838	4.8821120262146	8
mallrat	11.724247932434082	8.911865234375	9
TEEN	9.553797721862793	11.48355484008789	7
teenager-y	10.675164222717285	9.089001655578613	7
acne-scarred	14.070063591003418	9.718648910522461	1
elementary-school-aged	7.851843357086182	8.277050018310547	6
pre-puberty	9.864823341369629	12.480864524841309	4
20-something	5.794848918914795	9.717391967773438	3
-Teen	9.632451057434082	10.756932258605957	7
twelve-year-olds	4.640655517578125	7.380316734313965	0
teenagers.I	7.889594554901123	10.623476028442383	0
teeny-bop	11.29597282409668	8.35015869140625	9
grown-up	9.673975944519043	9.137670516967773	7
teenboys	10.78696060180664	11.722378730773926	9
middle-school-aged	7.729785919189453	8.346145629882812	6
teenyboppers	11.11483383178711	8.671388626098633	9
teen-centric	10.597954750061035	7.963564872741699	7
thirteen-year-olds	4.611087799072266	7.5114922523498535	0
