teenage,0.7582985758781433,0.13278067111968994
teen,0.7218035459518433,0.16309107840061188
teenager,0.7148847579956055,0.14168967306613922
teenagers,0.7054238319396973,0.15824268758296967
teens,0.7042316198348999,0.1753915697336197
teenaged,0.6976296901702881,0.16465257108211517
adolescent,0.6954268217086792,0.14414750039577484
pre-teen,0.6938742399215698,0.06847289204597473
pre-teens,0.6435822248458862,0.09491372853517532
preteen,0.6331700086593628,0.06803438812494278
teen-age,0.6317238807678223,0.11364635080099106
teen-aged,0.6285839676856995,0.14554880559444427
pre-adolescent,0.6095881462097168,0.12247250229120255
preteens,0.6017509698867798,0.10020674765110016
adolescence,0.5956688523292542,0.18403245508670807
adolescents,0.5931215286254883,0.11048142611980438
post-teen,0.5913195610046387,0.09248196333646774
hormone-addled,0.5852676630020142,0.08324123173952103
late-teen,0.5845801830291748,0.0866776704788208
pre-teenage,0.5844601988792419,0.07941297441720963
preadolescent,0.5757514238357544,0.13490477204322815
Teenage,0.5747425556182861,0.08147655427455902
teen-ager,0.5687181949615479,0.08276861160993576
Teenagers,0.5673710107803345,0.12389913201332092
adolescences,0.5669606924057007,0.10476086288690567
16-year-old,0.5628751516342163,0.12593187391757965
pubescent,0.5625255703926086,0.09043311327695847
prepubescent,0.5624837875366211,0.10348901897668839
pre-pubescent,0.5622492432594299,0.11248193681240082
14-year-old,0.5594135522842407,0.11465363949537277
hormone-crazed,0.557593047618866,0.09303903579711914
pre-teenager,0.5555365681648254,0.07654356956481934
early-adolescent,0.5551621317863464,0.10271240025758743
post-adolescent,0.5534020662307739,0.12236762791872025
teenages,0.5511714816093445,0.12043778598308563
17-year-old,0.5500602722167969,0.12532441318035126
tweens,0.5482691526412964,0.10597804188728333
youth,0.5466963052749634,0.042443547397851944
almost-adult,0.5458844900131226,0.05010026693344116
fourteen-year-old,0.5432154536247253,0.09799586236476898
early-teen,0.5429203510284424,0.0916551798582077
late-adolescent,0.5424855947494507,0.12530173361301422
Teenager,0.541539192199707,0.10064338892698288
tweenage,0.5400163531303406,0.08770612627267838
15-year-old,0.5390619039535522,0.11617917567491531
teenhood,0.5388607978820801,0.10866554081439972
tween-age,0.5387974381446838,0.08336030691862106
post-adolescents,0.5376696586608887,0.08815455436706543
adult,0.5364982485771179,0.06333363056182861
teen-agers,0.5345160961151123,0.10196828097105026
tweenager,0.5333313345909119,0.05056433007121086
teen-,0.5306060314178467,0.07435627281665802
adolecent,0.5280947685241699,0.06561259925365448
teens-,0.5265566110610962,0.09504584968090057
youths,0.5255557894706726,0.09129748493432999
pimply-faced,0.5254316926002502,0.09483359009027481
teen-girl,0.5250705480575562,0.09030532836914062
braces-wearing,0.522852897644043,0.09961024671792984
teens.It,0.5227851867675781,0.06429115682840347
Teen,0.5223715901374817,0.13830110430717468
Teens,0.5220365524291992,0.15978772938251495
Pre-teens,0.5218954086303711,0.08249329775571823
13-year-old,0.5193625092506409,0.10384637117385864
teendom,0.5193607807159424,0.06692413985729218
young-adult,0.5184153914451599,0.07926645129919052
thirteen-year-old,0.5173512697219849,0.09762550890445709
sub-teen,0.5157055258750916,0.08195709437131882
college-age,0.5154180526733398,0.11002322286367416
fifteen-year-old,0.5139896273612976,0.10672195255756378
non-teen,0.5129156112670898,0.07082753628492355
Pre-teen,0.5119215250015259,0.034986212849617004
pre-adolescents,0.5106580257415771,0.09367629140615463
high-schooler,0.5096096396446228,0.07996539026498795
hormone-fueled,0.5092003345489502,0.08234035223722458
young,0.5090852975845337,0.08323641121387482
18-year-old,0.5089223384857178,0.11957352608442307
Teenaged,0.5086743235588074,0.10476121306419373
tween-aged,0.5083891749382019,0.08899276703596115
teenage-hood,0.5078041553497314,0.10766676813364029
teenagery,0.5072638988494873,0.026049574837088585
Adolescent,0.5068494081497192,0.11449737846851349
post-teenage,0.5067676305770874,0.09860200434923172
teenagehood,0.5063930153846741,0.1205313503742218
teenybopper,0.5051940083503723,0.0827905461192131
high-schoolers,0.5049383640289307,0.09390635043382645
12-year-old,0.5043306946754456,0.09751541912555695
middle-schooler,0.5036617517471313,0.05884251743555069
twelve-year-old,0.5036144852638245,0.09401790797710419
teens.,0.503373920917511,0.08794745802879333
zit-faced,0.501270592212677,0.09667997807264328
acne-ridden,0.501140832901001,0.0629952996969223
twentysomething,0.500542938709259,0.08773995190858841
teenage-boy,0.5000450015068054,0.0877351239323616
pimply,0.4999118149280548,0.08068584650754929
pimple-faced,0.4996708929538727,0.09779976308345795
adolescense,0.4993063509464264,0.10110628604888916
twenty-somethings,0.49890902638435364,0.10794392228126526
high-school-aged,0.498611718416214,0.10223349183797836
teen.The,0.49812865257263184,0.07457798719406128
teenage-girl,0.49774524569511414,0.10014364123344421
Teen-age,0.49710309505462646,0.06395437568426132
hormone-driven,0.4966075122356415,0.095652274787426
school-age,0.4965206980705261,0.07021032273769379
high-school,0.4964599609375,0.0636877790093422
sixteen-year-old,0.49574992060661316,0.103939488530159
high-school-age,0.49544525146484375,0.09125453978776932
post-pubescent,0.4942796528339386,0.09330609440803528
young-adulthood,0.4939194917678833,0.11468388140201569
angst-y,0.4930981695652008,0.05990903452038765
pre-adolescence,0.49281758069992065,0.1423153281211853
college-aged,0.49185603857040405,0.10343015938997269
middle-school,0.4910275340080261,0.07073903828859329
13-year-olds,0.4908391535282135,0.0803922787308693
adults,0.49060937762260437,0.12903328239917755
post-adolescence,0.49043700098991394,0.13233105838298798
adolecents,0.4899410009384155,0.05910581722855568
early-twenties,0.48984813690185547,0.06512817740440369
teenagers.The,0.48953551054000854,0.09544824063777924
