किशोर,0.30912667512893677,0.3344903588294983
किशोरी,0.3037135601043701,0.32773688435554504
युवती,0.2640273869037628,0.20347225666046143
बालिका,0.24658094346523285,0.25018802285194397
उमेरका,0.24622780084609985,0.1822395920753479
जवान,0.24609094858169556,0.32923585176467896
उमेर,0.24317626655101776,0.17309683561325073
युवा,0.24155449867248535,0.21750707924365997
बालक,0.23936906456947327,0.20720477402210236
किशोरीको,0.23905998468399048,0.24239112436771393
युवक,0.22780448198318481,0.19133372604846954
किशोरीहरु,0.22146479785442352,0.20884454250335693
किशोरीलाई,0.21679845452308655,0.22674031555652618
वर्षीय,0.21565240621566772,0.18480829894542694
वर्षकी,0.21379175782203674,0.18708644807338715
१८,0.21373692154884338,0.17147105932235718
बालबालिका,0.21223439276218414,0.19062891602516174
उमेरमा,0.20819446444511414,0.15869568288326263
किशोरावस्था,0.20816394686698914,0.3292072117328644
युवतीहरु,0.20691123604774475,0.13742555677890778
अध्ययनरत,0.20682498812675476,0.16846442222595215
वर्षीया,0.20520997047424316,0.21413125097751617
विद्यार्थी,0.20483475923538208,0.17519961297512054
स्कुले,0.20422771573066711,0.13210755586624146
केटा,0.20340901613235474,0.11013594269752502
युवतीको,0.20235152542591095,0.1620747298002243
अविवाहित,0.20050349831581116,0.14998911321163177
किशोरीहरू,0.19915376603603363,0.20043058693408966
ती,0.1988561898469925,0.1484137624502182
बलात्कार,0.19801829755306244,0.19595587253570557
किशोरीले,0.1979038119316101,0.21185435354709625
युवतीलाई,0.1972011774778366,0.186240553855896
महिला,0.19700013101100922,0.19925878942012787
केटी,0.19691146910190582,0.13274486362934113
१७,0.19672919809818268,0.16636855900287628
वर्षमुनिका,0.1965930312871933,0.16410310566425323
विवाह,0.19657398760318756,0.1580551713705063
कुमार,0.19612841308116913,0.22341889142990112
१६,0.19542774558067322,0.16050861775875092
किशोरीका,0.1948925405740738,0.15608732402324677
कृष्ण,0.19454602897167206,0.17914676666259766
बालिकाको,0.1943674087524414,0.21328026056289673
तरुण,0.19424274563789368,0.33240798115730286
प्रेम,0.19271017611026764,0.15844112634658813
समूहका,0.19243474304676056,0.14486467838287354
प्रहरीका,0.19241173565387726,0.21284057199954987
प्रहरी,0.19238251447677612,0.2280101329088211
मुनिका,0.1918898969888687,0.1521364003419876
वर्ष,0.19181804358959198,0.13295599818229675
बलात्कृत,0.19145676493644714,0.2174845039844513
१४,0.19144581258296967,0.16422496736049652
उमेरमै,0.19023935496807098,0.1482039988040924
सिंह,0.18994028866291046,0.19892190396785736
जना,0.18983009457588196,0.17344948649406433
विक,0.18971097469329834,0.1657913327217102
वर्षिय,0.18904459476470947,0.1424601972103119
युवतीहरू,0.1887725293636322,0.14139536023139954
बालिकालाई,0.1879519373178482,0.18810515105724335
वर्षका,0.18733453750610352,0.17497199773788452
उमेरको,0.18570303916931152,0.12936384975910187
कन्या,0.18565848469734192,0.3340209126472473
आमा,0.18524499237537384,0.1907433271408081
सानै,0.18449440598487854,0.1440809965133667
१२,0.18446853756904602,0.15999524295330048
हुन्,0.18394334614276886,0.16133052110671997
केटीको,0.18390072882175446,0.11065209656953812
साथी,0.1831735223531723,0.14392763376235962
एउटी,0.18293823301792145,0.15684233605861664
१५,0.18293353915214539,0.15484315156936646
थापा,0.18274761736392975,0.19610103964805603
२१,0.1826774626970291,0.16195054352283478
महिलालाई,0.18257534503936768,0.1930888444185257
प्रहरीले,0.1825435906648636,0.184175506234169
बलात्कारमा,0.18239669501781464,0.16614973545074463
किशोरहरु,0.1823750138282776,0.3404730558395386
किशोरकिशोरी,0.18225157260894775,0.15826690196990967
बस्नेत,0.18137754499912262,0.16243691742420197
पक्राउ,0.18091431260108948,0.17201998829841614
दुर्गा,0.17927351593971252,0.13731452822685242
विवाहित,0.17912106215953827,0.15734173357486725
अर्जुन,0.17909637093544006,0.19306284189224243
बर्षीय,0.17900586128234863,0.15440471470355988
किशोरले,0.17893251776695251,0.14209914207458496
रहेका,0.1786031424999237,0.17003482580184937
उमेरदेखि,0.17846795916557312,0.11832059919834137
२२,0.17801527678966522,0.16214247047901154
हवल्दार,0.1775590181350708,0.24017374217510223
निरीक्षक,0.1775279939174652,0.21681149303913116
किशोरीहरूको,0.17750687897205353,0.18531864881515503
गाउँकै,0.1773068755865097,0.15805025398731232
साउद,0.17726947367191315,0.15295518934726715
संलग्न,0.17713724076747894,0.15654881298542023
भएकी,0.1770222932100296,0.20277787744998932
गर्भवती,0.1769949048757553,0.19275401532649994
युवाको,0.176804780960083,0.1635756492614746
बलात्कारको,0.17641422152519226,0.1632862687110901
परेका,0.17624668776988983,0.16722434759140015
यौन,0.1760057806968689,0.15974700450897217
वर्षभन्दा,0.1754721850156784,0.1173345297574997
वर्षसम्मका,0.17527702450752258,0.1511215716600418
तन्नेरी,0.17509886622428894,0.08326119929552078
बालकको,0.17474041879177094,0.19095896184444427
किशोरको,0.17451079189777374,0.146583691239357
थिइन्,0.1745089292526245,0.1775648295879364
१३,0.17449438571929932,0.16598595678806305
एकजना,0.17433632910251617,0.16864661872386932
२०,0.1739414930343628,0.14971578121185303
बाल,0.1737668216228485,0.17317897081375122
बिहे,0.17363786697387695,0.14802032709121704
यादव,0.17332720756530762,0.20495882630348206
बालबालिकालाई,0.17275239527225494,0.1462096869945526
भएका,0.172516867518425,0.18919363617897034
वर्षिया,0.1724252700805664,0.14871294796466827
अपहरण,0.17227815091609955,0.13968586921691895
छोरी,0.1719685047864914,0.19835138320922852
वयस्क,0.17189161479473114,0.12637382745742798
